"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"BISC","SK02","DERM100440","","06-APR-1998 11:03","SAMP","G","0.10","","SW","7","Temperature","","","","25.44","25.4","","","","","Deg C","D","","","77646","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100440","","06-APR-1998 11:03","SAMP","G","0.10","","SW","9","SP CONDUCTIVITY, FIELD","","","","656","656","","","","","uS/cm","D","","","77642","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100440","","06-APR-1998 11:03","SAMP","G","0.10","","SW","8","DISSOLVED OXYGEN","","","","4.8","4.80","","","","","mg/L","D","","","77633","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100442","","04-MAY-1998 12:17","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".17","0.170","","","","","mg/L","","","","79864","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100442","","04-MAY-1998 12:17","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".05","0.05","","","","","mg/L","","","","79863","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100442","","04-MAY-1998 12:17","SAMP","G","1.00","","SW","13","COLOR","","","","44","44","","","","","PCU","","","","79857","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100443","","04-MAY-1998 12:17","SAMP","G","4.90","","SW","8","DISSOLVED OXYGEN","","","","8.7","8.70","","","","","mg/L","D","","","79861","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100443","","04-MAY-1998 12:17","SAMP","G","4.90","","SW","9","SP CONDUCTIVITY, FIELD","","","","708","708","","","","","uS/cm","D","","","79873","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100443","","04-MAY-1998 12:17","SAMP","G","4.90","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","79868","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100443","","04-MAY-1998 12:17","SAMP","G","4.90","","SW","7","Temperature","","","","26.61","26.6","","","","","Deg C","D","","","79874","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100443","","04-MAY-1998 12:17","SAMP","G","4.90","","SW","10","PH, FIELD","","","","7.87","7.87","","","","","None","D","","","79867","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100442","","04-MAY-1998 12:17","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","79878","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100441","","04-MAY-1998 12:17","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","30","30.0","","","","","CFU/100 ","","","","79862","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100441","","04-MAY-1998 12:17","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","200","200.0","","","","","CFU/100 ","","","","79877","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100442","","04-MAY-1998 12:17","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.2","1.2","","","","","NTU","","","","79879","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100444","","04-MAY-1998 12:18","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","79869","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100444","","04-MAY-1998 12:18","SAMP","G","1.00","","SW","7","Temperature","","","","26.64","26.6","","","","","Deg C","D","","","79876","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100444","","04-MAY-1998 12:18","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","8.55","8.55","","","","","mg/L","D","","","79860","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100444","","04-MAY-1998 12:18","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","707","707","","","","","uS/cm","D","","","79871","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100444","","04-MAY-1998 12:18","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.85","7.85","","","","","None","D","","","79866","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100445","","04-MAY-1998 12:19","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","8.49","8.49","","","","","mg/L","D","","","79859","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100445","","04-MAY-1998 12:19","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","707","707","","","","","uS/cm","D","","","79872","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100445","","04-MAY-1998 12:19","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.83","7.83","","","","","None","D","","","79865","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100445","","04-MAY-1998 12:19","SAMP","G","0.00","","SW","7","Temperature","","","","26.62","26.6","","","","","Deg C","D","","","79875","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100445","","04-MAY-1998 12:19","SAMP","G","0.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","79870","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100446","","01-JUN-1998 12:44","SAMP","G","1.00","","SW","54","ZINC, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","81955","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100447","","01-JUN-1998 12:44","SAMP","G","5.20","","SW","8","DISSOLVED OXYGEN","","","","4.12","4.12","","","","","mg/L","D","","","81171","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100446","","01-JUN-1998 12:44","SAMP","G","1.00","","SW","46","LEAD, DISSOLVED","","","","-2","-2.000","","","","","ug/L","U","","","81330","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100447","","01-JUN-1998 12:44","SAMP","G","5.20","","SW","98","SALINITY","","","",".6","0.6","","","","","PSU","D","","","81528","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100447","","01-JUN-1998 12:44","SAMP","G","5.20","","SW","9","SP CONDUCTIVITY, FIELD","","","","1121","1,121","","","","","uS/cm","D","","","81663","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100446","","01-JUN-1998 12:44","SAMP","G","1.00","","SW","45","COPPER, DISSOLVED","","","","-2","-2.000","","","","","ug/L","U","","","81064","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100447","","01-JUN-1998 12:44","SAMP","G","5.20","","SW","7","Temperature","","","","28.26","28.3","","","","","Deg C","D","","","81798","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100447","","01-JUN-1998 12:44","SAMP","G","5.20","","SW","10","PH, FIELD","","","","7.69","7.69","","","","","None","D","","","81394","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100448","","01-JUN-1998 12:45","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","2720","2,720.0","","","","","CFU/100 ","B","","","81910","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100448","","01-JUN-1998 12:45","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","660","660.0","","","","","CFU/100 ","","","","81284","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100449","","01-JUN-1998 12:45","SAMP","G","1.00","","SW","7","Temperature","","","","28.63","28.6","","","","","Deg C","D","","","81799","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100449","","01-JUN-1998 12:45","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","5.26","5.26","","","","","mg/L","D","","","81172","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100449","","01-JUN-1998 12:45","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","684","684","","","","","uS/cm","D","","","81664","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100449","","01-JUN-1998 12:45","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.71","7.71","","","","","None","D","","","81395","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100449","","01-JUN-1998 12:45","SAMP","G","1.00","","SW","98","SALINITY","","","",".4","0.4","","","","","PSU","D","","","81529","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100450","","01-JUN-1998 12:47","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","5.32","5.32","","","","","mg/L","D","","","81173","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100450","","01-JUN-1998 12:47","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","679","679","","","","","uS/cm","D","","","81665","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100450","","01-JUN-1998 12:47","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","81530","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100450","","01-JUN-1998 12:47","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.72","7.72","","","","","None","D","","","81396","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100450","","01-JUN-1998 12:47","SAMP","G","0.00","","SW","7","Temperature","","","","29.92","29.9","","","","","Deg C","D","","","81800","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100451","","06-JUL-1998 11:20","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","700","700.0","","","","","CFU/100 ","?","?","","84140","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100451","","06-JUL-1998 11:20","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","600","600.0","","","","","CFU/100 ","?","?","","84125","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100453","","06-JUL-1998 11:27","SAMP","G","5.10","","SW","9","SP CONDUCTIVITY, FIELD","","","","662","662","","","","","uS/cm","D","","","84136","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100453","","06-JUL-1998 11:27","SAMP","G","5.10","","SW","8","DISSOLVED OXYGEN","","","","3.39","3.39","","","","","mg/L","D","","","84122","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100453","","06-JUL-1998 11:27","SAMP","G","5.10","","SW","7","Temperature","","","","31.04","31.0","","","","","Deg C","D","","","84138","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100453","","06-JUL-1998 11:27","SAMP","G","5.10","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","84131","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100452","","06-JUL-1998 11:27","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","","-.01","-0.010","","","","","mg/L","U","","","84127","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100452","","06-JUL-1998 11:27","SAMP","G","1.00","","SW","20","AMMONIA-N","","","","-.01","-0.01","","","","","mg/L","U","","","84126","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100452","","06-JUL-1998 11:27","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".015","0.015","","","","","mg/L","","","","84141","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100452","","06-JUL-1998 11:27","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.5","1.5","","","","","NTU","","","","84142","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100452","","06-JUL-1998 11:27","SAMP","G","1.00","","SW","13","COLOR","","","","49","49","","","","","PCU","","","","84120","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100453","","06-JUL-1998 11:27","SAMP","G","5.10","","SW","10","PH, FIELD","","","","7.8","7.80","","","","","None","D","","","84128","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100454","","06-JUL-1998 11:29","SAMP","G","0.00","","SW","10","PH, FIELD","","","","8.03","8.03","","","","","None","D","","","84130","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100455","","06-JUL-1998 11:29","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","84132","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100455","","06-JUL-1998 11:29","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.96","7.96","","","","","None","D","","","84129","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100454","","06-JUL-1998 11:29","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","84133","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100455","","06-JUL-1998 11:29","SAMP","G","1.00","","SW","7","Temperature","","","","31.23","31.2","","","","","Deg C","D","","","84139","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100454","","06-JUL-1998 11:29","SAMP","G","0.00","","SW","7","Temperature","","","","32.23","32.2","","","","","Deg C","D","!","","84137","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100455","","06-JUL-1998 11:29","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","5.74","5.74","","","","","mg/L","D","","","84123","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100454","","06-JUL-1998 11:29","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","6.27","6.27","","","","","mg/L","D","","","84124","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100455","","06-JUL-1998 11:29","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","648","648","","","","","uS/cm","D","","","84135","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100454","","06-JUL-1998 11:29","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","647","647","","","","","uS/cm","D","","","84134","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100456","","03-AUG-1998 11:39","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","665","665.0","","","","","CFU/100 ","","","","85930","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100456","","03-AUG-1998 11:39","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","290","290.0","","","","","CFU/100 ","","","","85847","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100457","","03-AUG-1998 11:40","SAMP","G","1.00","","SW","8","DISSOLVED OXYGEN","","","","3.56","3.56","","","","","mg/L","D","","","85381","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100458","","03-AUG-1998 11:40","SAMP","G","5.00","","SW","8","DISSOLVED OXYGEN","","","","4.74","4.74","","","","","mg/L","D","","","85420","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100457","","03-AUG-1998 11:40","SAMP","G","1.00","","SW","10","PH, FIELD","","","","7.46","7.46","","","","","None","D","","","85542","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100457","","03-AUG-1998 11:40","SAMP","G","1.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","85310","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100458","","03-AUG-1998 11:40","SAMP","G","5.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","85311","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100458","","03-AUG-1998 11:40","SAMP","G","5.00","","SW","10","PH, FIELD","","","","7.5","7.50","","","","","None","D","","","85547","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100457","","03-AUG-1998 11:40","SAMP","G","1.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","622","622","","","","","uS/cm","D","","","85915","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100458","","03-AUG-1998 11:40","SAMP","G","5.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","615","615","","","","","uS/cm","D","","","85911","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100458","","03-AUG-1998 11:40","SAMP","G","5.00","","SW","7","Temperature","","","","29.84","29.8","","","","","Deg C","D","","","85695","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100457","","03-AUG-1998 11:40","SAMP","G","1.00","","SW","7","Temperature","","","","29.9","29.9","","","","","Deg C","D","","","85699","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100459","","03-AUG-1998 11:41","SAMP","G","0.00","","SW","7","Temperature","","","","29.88","29.9","","","","","Deg C","D","","","85698","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100459","","03-AUG-1998 11:41","SAMP","G","0.00","","SW","9","SP CONDUCTIVITY, FIELD","","","","619","619","","","","","uS/cm","D","","","85913","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100459","","03-AUG-1998 11:41","SAMP","G","0.00","","SW","8","DISSOLVED OXYGEN","","","","5.77","5.77","","","","","mg/L","D","","","85474","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100459","","03-AUG-1998 11:41","SAMP","G","0.00","","SW","10","PH, FIELD","","","","7.46","7.46","","","","","None","D","","","85543","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100459","","03-AUG-1998 11:41","SAMP","G","0.00","","SW","98","SALINITY","","","",".3","0.3","","","","","PSU","D","","","85312","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100460","","01-MAR-1999 13:15","SAMP","G","0.00","","SW","134","FECAL COLIFORM, MF","","","","-10","-10.0","","","","","CFU/100 ","U","","","102523","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100460","","01-MAR-1999 13:15","SAMP","G","0.00","","SW","132","TOTAL COLIFORM, MF","","","","50","50.0","","","","","CFU/100 ","","","","102536","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100462","","01-MAR-1999 13:20","SAMP","G","4.90","","SW","8","DISSOLVED OXYGEN","","","","6.47","6.47","","","","","mg/L","D","","","102520","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100462","","01-MAR-1999 13:20","SAMP","G","4.90","","SW","7","Temperature","","","","21.61","21.6","","","","","Deg C","D","","","102533","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","12","TURBIDITY","","","","1.1","1.1","","","","","NTU","","","","102538","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","13","COLOR","","","","38","38","","","","","PCU","","","","102516","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","16","TOTAL SUSPENDED SOLIDS","","","","5.1","5.1","","","","","mg/L","","","","111652","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100462","","01-MAR-1999 13:20","SAMP","G","4.90","","SW","10","PH, FIELD","","","","7.91","7.91","","","","","None","D","","","102541","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100462","","01-MAR-1999 13:20","SAMP","G","4.90","","SW","9","SP CONDUCTIVITY, FIELD","","","","920","920","","","","","uS/cm","D","","","102544","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","110","MANGANESE, TOTAL","","","","1.9","1.900","","","","","ug/L","","","","111589","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","49","MERCURY, DISSOLVED","","","","-3","-3.000","","","","","ug/L","U","","","129213","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","","The analysis method is assumed to be unknown."
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","59","BOD","","","","-2","-2.0","","","","","mg/L","U","","","111657","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100462","","01-MAR-1999 13:20","SAMP","G","4.90","","SW","65","ORP","","","","435","435","","","","","mv","D","","","111608","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","0","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","97","TOTAL DISSOLVED SOLIDS","","","","335.6","335.6","","","","","mg/L","","","","111631","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","18","NITRATE+NITRITE-N","","","",".22","0.220","","","","","mg/L","","","","102527","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","20","AMMONIA-N","","","",".02","0.02","","","","","mg/L","","","","102526","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","2","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","21","KJELDAHL NITROGEN, TOTAL","","","","1.4","1.4","","","","","mg/L","","","","111638","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","1","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","102537","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","224","OIL AND GREASE","","","","-1.4","-1.400","","","","","mg/L","U","","","111607","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","3","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","418","ALDRIN","","","","-2","-2","","","","","ug/L","U","","","111439","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","424","AZINPHOS METHYL","","","","-1.5","-2","","","","","ug/L","U","","","111451","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","429","BHC ALPHA","","","","-.8","-1","","","","","ug/L","U","","","111435","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","431","BHC BETA","","","","-1.3","-1","","","","","ug/L","U","","","111454","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","433","BHC DELTA","","","","-1.4","-1","","","","","ug/L","U","","","111516","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","435","BHC GAMMA","","","","-1","-1","","","","","ug/L","U","","","111562","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","443","CARBARYL","","","","-1.6","-2","","","","","ug/L","U","","","111487","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","445","CARBOFURAN","","","","-1.6","-2","","","","","ug/L","U","","","111488","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","447","CARBOPHENOTHION","","","","-2.4","-2","","","","","ug/L","U","","","111489","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","467","DDD-P,P'","","","","-1.2","-1","","","","","ug/L","U","","","111415","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","473","DDE-P,P'","","","","-1.4","-1","","","","","ug/L","U","","","111416","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","479","DDT-P,P'","","","","-1.4","-1","","","","","ug/L","U","","","111417","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
"BISC","SK02","DERM100461","","01-MAR-1999 13:20","SAMP","G","1.00","","SW","488","DIELDRIN","","","","-1.2","-1","","","","","ug/L","U","","","111535","","DERM","DERM","","","","","","","","","","0","","0","0","0","MON","","",""
